,author.uniqueId,total_views,avg_views,total_likes,avg_likes,total_comments,total_shares,total_collects,total_reposts,total_videos,followers,engagement_rate
4066,nguyenlyly_mehappi,20844969,20844969.0,416122,416122.0,9364,9880,18411,0,1,1200000,0.02176913767537865
4067,nguyenmannhi00,419977,419977.0,6115,6115.0,373,183,564,0,1,3913,0.017227133866854615
4068,nguyenminhchien203,224938,224938.0,10092,10092.0,38,119,490,0,1,2100000,0.04774204447447741
4069,nguyenmyphung39,2783963,927987.6666666666,50439,16813.0,747,7092,15058,0,3,403900,0.02634230411826594
4070,nguyennga632,38196,38196.0,129,129.0,7,11,13,0,1,601,0.004188920305791182
4071,nguyennghia7724,186386,186386.0,5090,5090.0,287,1124,567,0,1,62100,0.03792130310216433
4072,nguyenngoclam057,13301632,13301632.0,122102,122102.0,591,5534,4406,0,1,32800,0.009971182483472705
4073,nguyenp221981,15685,15685.0,33,33.0,0,101,4,0,1,5102,0.008798214854956965
4074,nguyenphilong47,2192,2192.0,61,61.0,5,24,9,0,1,2065,0.045164233576642336
4075,nguyenquocdung1986,220,220.0,7,7.0,0,0,0,0,1,952,0.031818181818181815
4076,nguyenquocdungbmt,653019,653019.0,29345,29345.0,445,1081,212,0,1,56200,0.04759892131775645
4077,nguyenquy_tueson,340800,340800.0,1383,1383.0,22,84,521,0,1,293,0.005897887323943662
4078,nguyenrom39970,4287,4287.0,187,187.0,12,3,2,0,1,6535,0.04758572428271519
4079,nguyensidan68,9917,9917.0,165,165.0,22,27,42,0,1,54500,0.025814258344257338
4080,nguyensuong88,19048,19048.0,129,129.0,15,16,33,0,1,1798,0.010132297354052919
4081,nguyenthamhhiep,1044,1044.0,60,60.0,17,1,3,0,1,1106,0.07758620689655173
4082,nguyenthanhduocct,79205,79205.0,1850,1850.0,111,559,515,0,1,26400,0.038318287986869516
4083,nguyenthimaianh661993,7289,7289.0,32,32.0,0,4,3,0,1,15400,0.005350528193167787
4084,nguyenthimongnghi90,397301,397301.0,11631,11631.0,488,872,813,0,1,145500,0.03474443809605312
4085,nguyenthuyvanbt,460,460.0,6,6.0,0,1,0,0,1,178,0.015217391304347827
4086,nguyenthythy1605,16734201,16734201.0,347057,347057.0,1305,931,9441,0,1,29600,0.0214371752795368
4087,nguyentronghoa190387,599164,599164.0,43699,43699.0,456,743,2110,0,1,2868,0.07845598200158888
4088,nguyentronghuu47,5652453,5652453.0,144577,144577.0,473,99,2918,0,1,33300,0.026195175793589084
4089,nguyentrungduongct,45084264,5009362.666666667,1153376,128152.88888888889,3988,18469,51411,0,9,486500,0.0272211164409826
4090,nguyentruonggver2,869185,434592.5,54658,27329.0,105,1125,9564,0,2,475900,0.07530272611699465
4091,nguyentulink,83743,83743.0,1142,1142.0,15,37,135,0,1,190,0.015869983162771814
4092,nguyenuyen0970,1317,1317.0,15,15.0,6,1,1,0,1,179,0.017463933181473046
4093,nguyenvinhtaybac,27648,27648.0,298,298.0,15,37,52,0,1,15600,0.014539930555555556
4094,nguyenvyle,32616,32616.0,3390,3390.0,94,26,73,0,1,5121,0.10985405935737061
4095,nguyenyennhi676,635506,635506.0,40051,40051.0,297,1077,9106,0,1,12300,0.07951301797307972
4096,nguyetanh118,2134630,2134630.0,49891,49891.0,192,239,1107,0,1,7340,0.024092699905838483
4097,nguyethealthy,142447,142447.0,2071,2071.0,23,257,978,0,1,338,0.023370095544307707
4098,nguyetminh.daily,760755,760755.0,3795,3795.0,98,882,957,0,1,3814,0.007534620212814901
4099,nguyetnguyenn2525,281878,281878.0,2768,2768.0,16,11,172,0,1,52300,0.010525830323757087
4100,nguyn.th.bch.thu57,12312,12312.0,60,60.0,1,1,9,0,1,413,0.005766731643924626
4101,nguyn.th.thanh209,3470,3470.0,92,92.0,8,6,8,0,1,734,0.032853025936599424
4102,nguyn.trng.ngha8,204,204.0,6,6.0,2,0,0,0,1,95,0.0392156862745098
4103,nguynthoithuaann,1049,1049.0,50,50.0,17,17,2,0,1,169,0.08198284080076262
4104,ngvieeeeeee,1196754,1196754.0,75471,75471.0,121,64,1136,0,1,3336,0.06416690481084668
4105,ngw.nhaa,245,245.0,10,10.0,4,3,0,0,1,431,0.06938775510204082
4106,ngxu,268502,268502.0,7676,7676.0,376,3369,1225,0,1,85,0.04709834563615913
4107,nh.bi.review,36913571,7382714.2,890951,178190.2,12409,73905,41199,0,5,426700,0.027590503232537433
4108,nh.bn.tp.ho.20,16129021,8064510.5,412549,206274.5,2637,6267,26294,0,2,248100,0.027760333376712697
4109,nh.c.b.cherry,204,204.0,15,15.0,2,2,2,0,1,1081,0.10294117647058823
4110,nha.emmy.dayo,8619865,1723973.0,401141,80228.2,2277,4689,36579,0,5,182600,0.05158851095695814
4111,nha.gao,3505463,3505463.0,104607,104607.0,0,3498,2872,0,1,4733,0.03165830020171372
4112,nha_anvy,309507,309507.0,993,993.0,32,62,108,0,1,9566,0.0038609789116239696
4113,nha_co3con_heo,469,234.5,7,3.5,1,1,1,0,2,42,0.021321961620469083
4114,nha_tui_an_gi1512,401792,401792.0,26887,26887.0,167,739,1038,0,1,10100,0.07175603297228417
4115,nhabidoday,92025,92025.0,567,567.0,42,65,141,0,1,8769,0.008856289051888074
4116,nhabinday,3363150,560525.0,105096,17516.0,1170,2890,10993,0,6,54300,0.035725138634910725
4117,nhabongnauchay,246928,246928.0,9316,9316.0,82,973,3790,0,1,8374,0.05734870083587119
4118,nhacamcamday,2756038,2756038.0,182449,182449.0,758,1081,4083,0,1,177400,0.06834847705292887
4119,nhaccover.vn,1183589,1183589.0,47888,47888.0,349,1432,1073,0,1,1800000,0.04287130076403211
4120,nhaccuatoi12,2638429,2638429.0,56382,56382.0,332,3096,5587,0,1,857100,0.024786340659536412
4121,nhacobanguoivuive,9203795,9203795.0,406236,406236.0,3821,6385,20790,0,1,247900,0.047505621322508816
4122,nhacoca9x,1583024,1583024.0,30718,30718.0,302,4679,7462,0,1,2412,0.027264905648935203
4123,nhacoyen,3505889,3505889.0,87300,87300.0,676,15605,9014,0,1,512600,0.03211596259892997
4124,nhacuaenn,64737,64737.0,227,227.0,19,10,25,0,1,55800,0.004340639819577676
4125,nhacuagao0424,227155,227155.0,5563,5563.0,75,222,1240,0,1,2185,0.03125619070678611
4126,nhafanpi,996346,996346.0,16776,16776.0,62,75,873,0,1,72000,0.017851228388531693
4127,nhahangchaydieuthien,220071,220071.0,4365,4365.0,185,392,727,0,1,3249,0.025759868406105304
4128,nhakho69,1596542,1596542.0,22565,22565.0,3250,289,863,0,1,90000,0.01689088041529756
4129,nhalanoidedive,1483784,1483784.0,17222,17222.0,117,3096,3656,0,1,7684,0.016236190712394797
4130,nhamaychebiencaphe,2287,2287.0,38,38.0,16,2,2,0,1,1014,0.025360734586794928
4131,nhaminh29094,4587005,2293502.5,131718,65859.0,1991,9260,13092,0,2,141800,0.03402241767776577
4132,nhaminhcafe,898136,898136.0,41032,41032.0,572,2233,3380,0,1,40400,0.052572216234512366
4133,nhaminhconhauofficial,3478315,1739157.5,128666,64333.0,401,725,5968,0,2,237300,0.03903039258951532
4134,nhamnhamyummyy,33874,33874.0,986,986.0,26,287,503,0,1,24,0.053197142351065714
4135,nhamnoys,156714485,156714485.0,12379433,12379433.0,33155,14301,546437,0,1,6600000,0.08278319646074835
4136,nhan.vo1801,6290676,6290676.0,150058,150058.0,5362,23507,4637,0,1,1255,0.0291803297451657
4137,nhanbebong01,127485,127485.0,3959,3959.0,151,1877,2213,0,1,3876,0.0643212927011021
4138,nhandian,40196614,1546023.6153846155,1248367,48014.11538461538,15935,91071,159686,0,26,769900,0.03769120951331871
4139,nhandieu89,1243,1243.0,206,206.0,1,0,0,0,1,386,0.166532582461786
4140,nhanle795,866542,866542.0,39030,39030.0,254,1085,1471,0,1,19500,0.048283868525703315
4141,nhanxphanh,2293900,1146950.0,74675,37337.5,372,3017,19351,0,2,449100,0.04246697763633986
4142,nhapesu,1847132,1847132.0,11853,11853.0,871,995,2009,0,1,146800,0.008514821896864977
4143,nhaphomaigovap,9878911,2469727.75,314958,78739.5,2898,16729,20175,0,4,58600,0.035910840779919975
4144,nhapuofficial,177123,59041.0,910,303.3333333333333,17,12,132,0,3,2903,0.006046645551396487
4145,nhaquynhdam,3218007,1072669.0,73171,24390.333333333332,1321,6380,9692,0,3,130200,0.028142884710940654
4146,nhat_hao_real,8892,8892.0,1524,1524.0,16,133,29,0,1,92,0.19140800719748088
4147,nhat_nam2409,4049174,1349724.6666666667,173735,57911.666666666664,3372,13484,28125,0,3,163100,0.05401496700314681
4148,nhatanh2710,388,388.0,10,10.0,1,0,0,0,1,85,0.028350515463917526
4149,nhatbdsquan7,11326,11326.0,138,138.0,51,56,54,0,1,252,0.026399434928483137
4150,nhatduyetcongtam,27969,27969.0,100,100.0,51,15,16,0,1,11300,0.006507204404876828
4151,nhatho277,6002,6002.0,67,67.0,4,6,4,0,1,139,0.013495501499500167
4152,nhathuynguyen410,645297,645297.0,28554,28554.0,1039,19759,3261,0,1,2892,0.08153299953354812
4153,nhatkysuonsoc,5900671,5900671.0,178276,178276.0,1779,7229,9772,0,1,424300,0.03339552400057553
4154,nhatlinh160519,12192898,1219289.8,203049,20304.9,3440,30087,60379,0,10,74600,0.02435475142988976
4155,nhatlinhneeeee,917280,229320.0,24559,6139.75,536,12916,11508,0,4,108300,0.05398460666317809
4156,nhatnam25071,885,885.0,42,42.0,14,1,2,0,1,1799,0.06666666666666667
4157,nhatranh.vachbep,67620,67620.0,2367,2367.0,25,434,1591,0,1,13400,0.06532091097308489
4158,nhi.vng.cao.m,91646,91646.0,1175,1175.0,191,673,74,0,1,26200,0.023056107195076708
4159,nhi13010,256,256.0,48,48.0,0,1,0,0,1,348,0.19140625
4160,nhi_khenh2,10660,10660.0,445,445.0,3,4,21,0,1,31400,0.04437148217636022
4161,nhi_nguyen0902,707,707.0,14,14.0,1,0,1,0,1,208,0.02263083451202263
4162,nhiaday,52,52.0,8,8.0,0,7,3,0,1,73,0.34615384615384615
4163,nhicareview,41456,41456.0,3830,3830.0,241,16,76,0,1,1312,0.1004197221150135
4164,nhichading,130063,130063.0,1496,1496.0,167,61,134,0,1,449,0.014285384775070542
4165,nhichmbi,596322,596322.0,4394,4394.0,111,177,42,0,1,85,0.007921894546905867
4166,nhicoffee86,1130514,1130514.0,13903,13903.0,350,1504,3047,0,1,5443,0.01663314209288872
4167,nhiconcon7,52410,52410.0,1207,1207.0,17,1,10,0,1,208100,0.023564205304331235
4168,nhido2806,167915,167915.0,2943,2943.0,120,214,289,0,1,787,0.021236935354197062
4169,nhien5m2cook,3270,3270.0,502,502.0,8,13,35,0,1,5921,0.1706422018348624
4170,nhienie_,239863,119931.5,6326,3163.0,174,698,1918,0,2,190,0.038005027870075835
4171,nhientran.vlog,3018497,3018497.0,43541,43541.0,1391,1120,4421,0,1,156700,0.016721235767337188
4172,nhihaydi_,2484,2484.0,34,34.0,3,7,13,0,1,449,0.022946859903381644
4173,nhihieu04,674,674.0,13,13.0,2,0,0,0,1,1477,0.02225519287833828
4174,nhii_ngg,37437,37437.0,785,785.0,57,761,205,0,1,383,0.04829446803963993
4175,nhikhenhrevieww,172126,172126.0,2505,2505.0,359,463,666,0,1,20200,0.02319812230575276
4176,nhimsbakery,113322,113322.0,1872,1872.0,90,501,793,0,1,3520,0.028732284993205202
4177,nhimvechua,1252958,1252958.0,49180,49180.0,505,19321,23961,0,1,6239,0.07419801781065287
4178,nhinguyenangel,10788380,10788380.0,117062,117062.0,2640,2269,7999,0,1,45400,0.012047221176858806
4179,nhinhi6370,88954,88954.0,8685,8685.0,5353,2963,2315,0,1,4660,0.21714594059851158
4180,nhinhidaibandoanh,1742543,580847.6666666666,72010,24003.333333333332,1215,15469,28733,0,3,69900,0.06738829400479644
4181,nhinhinhi844,255014,255014.0,2512,2512.0,36,99,483,0,1,2350,0.012273835946261774
4182,nhipdapdiaoc,636568,636568.0,23548,23548.0,1166,1594,1983,0,1,30800,0.044443013158060096
4183,nhipsonggenz,261561,261561.0,4221,4221.0,408,1456,1001,0,1,5581,0.02709119478821384
4184,nhipsongmoii,1600206,1600206.0,25276,25276.0,745,5464,3328,0,1,161700,0.021755324002034736
4185,nhisayhi178,34061173,8515293.25,1299202,324800.5,13435,80758,402202,0,4,274300,0.05271682804347343
4186,nhivinbar,2089557,1044778.5,63801,31900.5,1922,6744,17901,0,2,1100000,0.04324744431475188
4187,nhl147206,2291297,2291297.0,97405,97405.0,1704,1019,6631,0,1,4915,0.04659326137117973
4188,nhm.luong0,46,46.0,6,6.0,1,0,0,0,1,54,0.15217391304347827
4189,nhn.trng.th02,41,41.0,10,10.0,3,0,1,0,1,3,0.34146341463414637
4190,nhng.bn.nhc,1278623,1278623.0,56872,56872.0,667,2790,9535,0,1,2113,0.05464003072054859
4191,nhngc3693,186,186.0,7,7.0,1,0,0,0,1,15,0.043010752688172046
4192,nho_binh_dinh91,406432,406432.0,8284,8284.0,456,82,370,0,1,14700,0.02261632942288009
4193,nhomnhom_147,72621,24207.0,313,104.33333333333333,21,147,222,0,3,251,0.00968039547789207
4194,nhomnhomfood,1005241,1005241.0,126296,126296.0,400,976,4376,0,1,339500,0.13135954462661192
4195,nhonayhaydi,126523,126523.0,2192,2192.0,48,830,1053,0,1,655,0.032586960473589784
4196,nhongoccc95,120031,120031.0,10183,10183.0,14,165,272,0,1,601900,0.08859377994018212
4197,nhtt.trusc_,281,281.0,36,36.0,10,14,0,0,1,917,0.21352313167259787
4198,nhuandienbienfood,234,234.0,18,18.0,7,1,1,0,1,898,0.11538461538461539
4199,nhuhachidaily,20189,10094.5,98,49.0,13,17,30,0,2,1089,0.007826043885284066
4200,nhuhang_kjk76,85344,85344.0,3025,3025.0,0,27,127,0,1,53600,0.037249250093738286
4201,nhumnhum.bb,6739539,6739539.0,271891,271891.0,804,1119,9418,0,1,188400,0.04202542636818334
4202,nhung.machiko86,154656,154656.0,1258,1258.0,38,129,390,0,1,206300,0.011735723153320918
4203,nhung1290,440,440.0,37,37.0,1,0,1,0,1,1812,0.08863636363636364
4204,nhung15_10,558,558.0,8,8.0,4,0,3,0,1,5211,0.026881720430107527
4205,nhung_da.ke1612,424,424.0,21,21.0,10,1,1,0,1,109,0.07783018867924528
4206,nhungcutene2,586008,586008.0,7000,7000.0,155,5595,657,0,1,61,0.022878527255600606
4207,nhungdieushop,1023,1023.0,9,9.0,4,4,5,0,1,248,0.021505376344086023
4208,nhunghoang2773,37531,37531.0,132,132.0,4,4,38,0,1,125,0.004742745996642776
4209,nhungketo26,1053108,1053108.0,11730,11730.0,1245,1123,483,0,1,63900,0.013845683443673394
4210,nhunglai.10,1131790,1131790.0,46347,46347.0,296,1800,8953,0,1,137000,0.05071258802428012
4211,nhunguyen2799,20414,20414.0,395,395.0,181,228,140,0,1,3086,0.046242774566473986
4212,nhunnhunmukbang,399130,399130.0,17377,17377.0,109,1252,412,0,1,14300,0.04797935509733671
4213,nhutien_m49,196751,196751.0,15813,15813.0,188,2578,448,0,1,160100,0.09670598878785877
4214,nhuuu232608,118434,118434.0,634,634.0,26,1231,205,0,1,272,0.017697620615701574
4215,nhuy_quan,858,858.0,13,13.0,6,0,1,0,1,89,0.023310023310023312
4216,nhuydang20894,317328,158664.0,5477,2738.5,206,1551,3461,0,2,5972,0.03370329753441234
4217,nhuyie_tieuthuyet,510304,510304.0,5603,5603.0,68,22,786,0,1,15800,0.012696353546121527
4218,nhuyle_cantho,236137,236137.0,5555,5555.0,87,487,389,0,1,327100,0.027602620512668492
4219,nhuyvaobep,64779,21593.0,807,269.0,73,286,120,0,3,45200,0.019852112567344357
4220,nhuznguyett,27,27.0,10,10.0,2,0,0,0,1,191,0.4444444444444444
4221,nhv3r,92,92.0,1,1.0,0,2,0,0,1,215,0.03260869565217391
4222,nhw.ii126,149,149.0,27,27.0,0,0,2,0,1,1089,0.19463087248322147
4223,nhwii_unbox,290518,290518.0,10986,10986.0,204,488,596,0,1,5771,0.04224867305984483
4224,niangovannia,245,122.5,29,14.5,0,0,0,0,2,248,0.11836734693877551
4225,nianian_n,315,315.0,10,10.0,0,0,3,0,1,4,0.04126984126984127
4226,nicblog,21617571,21617571.0,1014129,1014129.0,3521,22216,42254,0,1,4200000,0.05005742782109979
4227,nice.hari.salon,38947,38947.0,440,440.0,17,179,261,0,1,471,0.02303129894471975
4228,nicherryy,278750,139375.0,8324,4162.0,204,4896,5080,0,2,45500,0.06638206278026906
4229,nichphu.anvatxutrung,230088,230088.0,2090,2090.0,8,110,408,0,1,831,0.011369562949827891
4230,nickiididau,11117,11117.0,30,30.0,12,29,7,0,1,3863,0.007016281370873437
4231,nickybrian_official,49352,49352.0,3643,3643.0,94,196,333,0,1,21400,0.08644026584535582
4232,niemphatmoingay99,97107,97107.0,3142,3142.0,160,153,253,0,1,119800,0.03818468287559084
4233,niengranghayan,4815429,437766.2727272727,145330,13211.818181818182,3279,59779,64585,0,11,66900,0.05668716120619783
4234,nin_tran67,918,918.0,10,10.0,4,2,0,0,1,650,0.017429193899782137
4235,ninhtito,9579125,957912.5,438746,43874.6,5156,43808,93488,0,10,409800,0.06067339135881409
4236,nini2582,250,250.0,22,22.0,2,0,0,0,1,2263,0.096
4237,ninismile0611,397761,132587.0,8368,2789.3333333333335,191,3683,3899,0,3,132000,0.04057964456042699
4238,niu.niu246,2084198,2084198.0,37543,37543.0,633,994,5454,0,1,33400,0.021410633730576462
4239,nkngoan_212,26286,26286.0,365,365.0,31,131,23,0,1,277,0.020923685612112913
4240,nljnh22,329218,329218.0,38738,38738.0,1951,1397,3746,0,1,8893,0.13921474524479222
4241,nlyngcutiwa,215057,215057.0,4489,4489.0,38,414,729,0,1,14400,0.026365103205196763
4242,nmngocc,2909782,2909782.0,169993,169993.0,6089,25492,16885,0,1,24100,0.07507744566431437
4243,nnchanh90,664757,664757.0,10769,10769.0,156,1344,3435,0,1,1318,0.0236236700027228
4244,nng.sn.vng.bin.gii,1117,1117.0,14,14.0,1,0,1,0,1,1148,0.01432408236347359
4245,nnpuly,143823,143823.0,3366,3366.0,76,150,45,0,1,2688,0.025288027645091537
4246,nntochi,1877165,1877165.0,23924,23924.0,293,688,1492,0,1,9959,0.014062162889250546
4247,nntreview,1264621,1264621.0,34756,34756.0,269,615,1772,0,1,549600,0.029583566934283077
4248,nnumm.num,346604,346604.0,28765,28765.0,39,142,3809,0,1,453400,0.09450266009624816
4249,noa.09141,2104,2104.0,164,164.0,11,0,8,0,1,960,0.08697718631178707
4250,noahsterncoffee,7772778,7772778.0,318294,318294.0,1868,30558,147522,0,1,264000,0.06410089159885951
4251,noangikim,210,210.0,19,19.0,2,0,1,0,1,987,0.10476190476190476
4252,noctunoshima,22314,22314.0,424,424.0,7,40,52,0,1,6611,0.023438200233037554
4253,nodacook,2849633,949877.6666666666,35164,11721.333333333334,1176,5428,9270,0,3,24600,0.017910376529188143
4254,nododonuts,2997920,2997920.0,66952,66952.0,297,9934,18855,0,1,3421,0.03203487751507712
4255,noernugie,9228,9228.0,126,126.0,3,13,45,0,1,28600,0.020264412657130474
4256,noicomgiadinh,995475,995475.0,16750,16750.0,219,3036,6706,0,1,20100,0.026832416685501896
4257,noithatbachma,77632,77632.0,289,289.0,328,119,57,0,1,15700,0.010214859851607585
4258,nomadiclodes,1192,1192.0,97,97.0,20,0,3,0,1,824,0.10067114093959731
4259,nomeolvidenfaltoyo,22862711,22862711.0,2784538,2784538.0,14963,33712,116484,0,1,115900,0.12901781420409855
4260,nomuarundaunview,19899,19899.0,2987,2987.0,24,100,351,0,1,4724,0.17397859188903966
4261,nong.vivuu,204193,204193.0,1755,1755.0,102,4017,1002,0,1,25300,0.033674024085056785
4262,nongdantra,404494,404494.0,7736,7736.0,165,115,478,0,1,29000,0.020999075388015643
4263,nongnghiepcungkieufarm,509057,509057.0,10267,10267.0,272,1542,748,0,1,48800,0.02520150002848404
4264,nongsanhiengiang,719,719.0,1144,1144.0,0,0,0,0,1,8092,1.5910987482614742
4265,nongsantaybac,8925544,4462772.0,49568,24784.0,821,1935,4258,0,2,11500,0.006339333490485286
4266,nongsantaybac.tp,289,289.0,5,5.0,0,0,0,0,1,2808,0.01730103806228374
4267,nongthonmoi.official,203098,203098.0,4531,4531.0,53,16,211,0,1,107000,0.023688071768308894
4268,nonngonmoingay,18876556,9438278.0,221161,110580.5,1322,25594,35491,0,2,31600,0.015022231809658499
4269,noor_raiz_786,18355606,18355606.0,645495,645495.0,5885,10188,57383,0,1,822900,0.039167925046985644
4270,nori.eating,97195,97195.0,3216,3216.0,55,149,285,0,1,6333,0.03811924481712022
4271,norinpham_m4,878751,878751.0,28844,28844.0,645,390,999,0,1,6100000,0.03513850908846761
4272,not.om1r,11394,11394.0,256,256.0,4,17,29,0,1,14,0.026856240126382307
4273,notantontrinh02,38916,38916.0,1971,1971.0,32,91,276,0,1,16100,0.06090040086339809
4274,nothingtoeat,699874,699874.0,7097,7097.0,119,1050,2965,0,1,52100,0.01604717420564273
4275,notsosolo.travel,448945,448945.0,47480,47480.0,734,3687,2011,0,1,819,0.12008597935159095
4276,noubhagya,7291,7291.0,818,818.0,32,7,4,0,1,19500,0.11809079687285695
4277,noupalor,548,548.0,43,43.0,37,4,12,0,1,2639,0.17518248175182483
4278,novaacafe,11413690,11413690.0,845136,845136.0,5072,124389,157116,0,1,152800,0.09915399840016682
4279,november.coffee.a,131,131.0,14,14.0,2,0,4,0,1,41,0.15267175572519084
4280,nphlinhhhh,545512,545512.0,9716,9716.0,86,1803,720,0,1,31800,0.022593453489565766
4281,nqh070714,249,249.0,11,11.0,0,0,0,0,1,11,0.04417670682730924
4282,nqoc.anh20,7654230,7654230.0,131611,131611.0,2482,12789,4659,0,1,18600,0.01979833373180581
4283,nqtshare,15526416,5175472.0,316318,105439.33333333333,1546,18800,44054,0,3,172200,0.024520662076811545
4284,nsndkimxuanfc,22700,22700.0,596,596.0,15,188,79,0,1,53400,0.0386784140969163
4285,nsps1998,1823640,1823640.0,18095,18095.0,133,114,563,0,1,57200,0.010366629378605427
4286,nt.0412,525051,525051.0,58033,58033.0,394,881,3708,0,1,86300,0.12001881721966057
4287,nt.ttruc,150795,75397.5,2752,1376.0,50,49,107,0,2,62500,0.019616035014423557
4288,nt11.record,154691,154691.0,16505,16505.0,170,420,1853,0,1,38500,0.12248934973592517
4289,ntanh1123,482374,482374.0,23877,23877.0,84,302,1694,0,1,17000,0.05381094337588676
4290,ntcong5,616487,616487.0,39726,39726.0,841,4346,859,0,1,2600000,0.07424649668200627
4291,ntdieumen,183831,91915.5,2738,1369.0,533,387,360,0,2,6582,0.021857031730230483
4292,nth0521,76,76.0,32,32.0,3,1,2,0,1,748,0.5
4293,nthuyyen,67896,67896.0,1497,1497.0,36,1,7,0,1,2519,0.022696476964769646
4294,ntn_quynh02,80,80.0,9,9.0,2,0,0,0,1,68,0.1375
4295,ntt_nai,806599,806599.0,39081,39081.0,351,2698,1602,0,1,193400,0.05421777116014277
4296,ntt_thuong,7017,7017.0,65,65.0,1,5,13,0,1,165,0.011970927746900385
4297,ntthuhuong_0203,43070,43070.0,1437,1437.0,20,131,117,0,1,1517,0.039586719294172276
4298,ntyn_ynhicutii,15383,15383.0,487,487.0,20,6,26,0,1,5916,0.03503867906130144
4299,nu.ken.ny,14398,14398.0,1259,1259.0,72,20,215,0,1,1137,0.10876510626475899
4300,nu.n.l.s.thch,93420,93420.0,1407,1407.0,95,97,655,0,1,107,0.02412759580389638
4301,nuchuu.0401,22351605,1117580.25,1200006,60000.3,7958,38321,71630,0,20,758500,0.058962879846883476
4302,nuffee.tea,5679579,1135915.8,105310,21062.0,653,11851,25247,0,5,64100,0.025188662751235612
4303,nuiconuong0,44785,44785.0,690,690.0,77,63,95,0,1,1750,0.02065423690967958
4304,nunloangquang,1815668,605222.6666666666,67209,22403.0,611,5389,8034,0,3,51300,0.044745515149245345
