Video ID,Bitrate,Codec Type,Quality Type
7356920206943407378,2101020,h264,20
7356920206943407378,1097564,h265_hvc1,2
7356920206943407378,710372,h265_hvc1,14
7356920206943407378,573142,h265_hvc1,28
7276855798708407558,1528040,h264,20
7276855798708407558,1071726,h265_hvc1,2
7276855798708407558,610672,h265_hvc1,14
7276855798708407558,585990,h265_hvc1,28
7340743731047419143,553903,h264,24
7340743731047419143,507710,h265_hvc1,14
7340743731047419143,413087,h264,25
7340743731047419143,367531,h265_hvc1,28
7297110063783742721,1341314,h264,20
7297110063783742721,1080330,h265_hvc1,2
7297110063783742721,625060,h265_hvc1,14
7297110063783742721,529471,h265_hvc1,28
7215609371034717467,1209481,h264,20
7215609371034717467,740709,h265_hvc1,2
7215609371034717467,686330,h264,24
7215609371034717467,455911,h265_hvc1,14
7215609371034717467,384847,h265_hvc1,28
7462266952879295750,664942,h264,24
7462266952879295750,497467,h264,25
7306191299697233157,1395666,h264,20
7306191299697233157,757857,h264,24
7306191299697233157,729774,h265_hvc1,14
7306191299697233157,593302,h265_hvc1,28
7306191299697233157,543987,h264,25
7266406756660645126,1434838,h264,20
7266406756660645126,820532,h264,24
7266406756660645126,690334,h265_hvc1,28
7434450447382908168,2396039,h264,20
7434450447382908168,2182252,h265_hvc1,2
7434450447382908168,865548,h265_hvc1,14
7434450447382908168,707513,h265_hvc1,28
7353530674197875986,1098012,h264,20
7353530674197875986,1029347,h265_hvc1,2
7353530674197875986,626326,h265_hvc1,14
7353530674197875986,544806,h265_hvc1,28
7434178562711653633,1246978,h264,20
7434178562711653633,860169,h265_hvc1,2
7434178562711653633,497714,h265_hvc1,14
7434178562711653633,407943,h265_hvc1,28
7105348486727650587,703248,h264,20
7105348486727650587,423696,h264,24
7105348486727650587,321197,h264,25
7216186080725536046,2960205,h264,20
7216186080725536046,2667343,h265_hvc1,2
7216186080725536046,2489546,h264,10
7216186080725536046,1332166,h264,25
7216186080725536046,1309040,h265_hvc1,14
7216186080725536046,1050629,h265_hvc1,28
7432287623651069204,2006400,h264,20
7432287623651069204,1651608,h265_hvc1,2
7432287623651069204,721968,h265_hvc1,14
7432287623651069204,589302,h265_hvc1,28
7198088235761814826,2351812,h264,20
7198088235761814826,996558,h264,25
7198088235761814826,788070,h265_hvc1,28
7396705806869138720,1494370,h264,20
7396705806869138720,833228,h264,24
7396705806869138720,588811,h265_hvc1,14
7396705806869138720,448745,h265_hvc1,28
7034529287931710721,2627129,h264,10
7034529287931710721,951330,h265_hvc1,14
7034529287931710721,938074,h265_hvc1,28
7201308068062301466,1250300,h265_hvc1,2
7201308068062301466,958957,h264,20
7201308068062301466,846440,h265_hvc1,14
7201308068062301466,581507,h265_hvc1,28
7201308068062301466,490949,h264,24
7201308068062301466,338367,h264,25
7166884285230648602,1989450,h264,20
7166884285230648602,1084269,h264,24
7166884285230648602,999659,h265_hvc1,14
7166884285230648602,850708,h265_hvc1,28
7298824593970662674,1185379,h264,20
7298824593970662674,715382,h265_hvc1,14
7298824593970662674,620845,h264,24
7298824593970662674,488773,h265_hvc1,28
7298824593970662674,432885,h264,25
7386083679841373472,1382495,h264,20
7386083679841373472,609198,h265_hvc1,28
7386083679841373472,593719,h264,25
7429884692687539488,1759211,h264,20
7429884692687539488,942551,h264,24
7429884692687539488,719691,h265_hvc1,14
7429884692687539488,554921,h265_hvc1,28
7181396350213410074,815466,h264,20
7181396350213410074,669901,h265_hvc1,2
7181396350213410074,475960,h264,24
7181396350213410074,436264,h265_hvc1,14
7181396350213410074,338232,h265_hvc1,28
7203533059411529003,2276719,h264,20
7203533059411529003,1131710,h265_hvc1,14
7203533059411529003,898009,h265_hvc1,28
7203533059411529003,894332,h264,25
7407252562707090695,2149658,h264,20
7407252562707090695,1192444,h265_hvc1,14
7407252562707090695,927572,h265_hvc1,28
7405189049738186002,817001,h264,20
7405189049738186002,448483,h265_hvc1,2
7405189049738186002,254841,h265_hvc1,14
7405189049738186002,235837,h265_hvc1,28
7404298456090692865,3690502,h264,10
7404298456090692865,2893465,h265_hvc1,2
7404298456090692865,2725227,h264,20
7404298456090692865,1170099,h265_hvc1,14
7404298456090692865,913615,h265_hvc1,28
7257825457087827202,1056400,h264,20
7257825457087827202,761345,h265_hvc1,2
7257825457087827202,647067,h264,24
7257825457087827202,535968,h265_hvc1,14
7257825457087827202,450999,h265_hvc1,28
7242163618739916037,1333981,h265_hvc1,2
7242163618739916037,1322575,h264,20
7242163618739916037,753590,h264,24
7242163618739916037,700151,h265_hvc1,14
7242163618739916037,587805,h265_hvc1,28
7332151057432333569,1617359,h264,20
7332151057432333569,1449810,h265_hvc1,2
7332151057432333569,1066728,h265_hvc1,14
7332151057432333569,742985,h265_hvc1,28
7461578574814891282,808540,h264,20
7461578574814891282,618435,h265_hvc1,2
7461578574814891282,385806,h265_hvc1,14
7461578574814891282,342253,h265_hvc1,28
7343867552164105490,637938,h264,20
7343867552164105490,274153,h265_hvc1,14
7343867552164105490,226520,h265_hvc1,28
7432527642487737618,1611910,h264,20
7432527642487737618,1139245,h265_hvc1,2
7432527642487737618,600980,h265_hvc1,14
7432527642487737618,526416,h265_hvc1,28
7455329597580758293,1149125,h264,20
7455329597580758293,1066721,h265_hvc1,2
7455329597580758293,795085,h265_hvc1,14
7455329597580758293,681013,h265_hvc1,28
7294176343250554144,1243143,h264,20
7294176343250554144,706779,h265_hvc1,14
7294176343250554144,683224,h265_hvc1,28
7294087436894817543,709720,h264,20
7294087436894817543,553226,h265_hvc1,2
7294087436894817543,395338,h265_hvc1,14
7294087436894817543,366373,h265_hvc1,28
7458720876184292613,883141,h265_hvc1,2
7458720876184292613,678214,h264,20
7458720876184292613,522899,h265_hvc1,14
7458720876184292613,438978,h265_hvc1,28
7360902913641680136,4179461,h264,20
7360902913641680136,1629137,h265_hvc1,14
7360902913641680136,1388913,h265_hvc1,28
7419169666775502081,2292788,h264,20
7419169666775502081,2139949,h265_hvc1,2
7419169666775502081,980650,h265_hvc1,14
7419169666775502081,815282,h265_hvc1,28
7455652189332163858,1274083,h265_hvc1,2
7455652189332163858,1176678,h264,20
7455652189332163858,789974,h265_hvc1,14
7455652189332163858,673946,h265_hvc1,28
7366121031888620808,2568966,h264,20
7366121031888620808,1182473,h265_hvc1,28
7338753738749775122,1916613,h264,10
7338753738749775122,1604622,h264,20
7338753738749775122,756065,h265_hvc1,14
7338753738749775122,645033,h265_hvc1,28
7430840184125590816,2364004,h264,20
7430840184125590816,2070777,h265_hvc1,2
7430840184125590816,1313526,h265_hvc1,14
7430840184125590816,1038348,h265_hvc1,28
7452213061038968082,1123207,h265_hvc1,2
7452213061038968082,732316,h264,20
7452213061038968082,495153,h265_hvc1,14
7452213061038968082,438477,h265_hvc1,28
7298583940527295745,541569,h264,20
7305264539761708296,1270750,h264,20
7305264539761708296,902941,h265_hvc1,14
7305264539761708296,750044,h265_hvc1,28
7427786707753274640,4089494,h264,20
7427786707753274640,3561943,h265_hvc1,2
7427786707753274640,2034565,h265_hvc1,14
7427786707753274640,1516999,h265_hvc1,28
7427370650530106632,1311892,h264,20
7427370650530106632,1107856,h265_hvc1,2
7427370650530106632,503513,h265_hvc1,14
7427370650530106632,439918,h265_hvc1,28
7205159017713241371,1439078,h264,20
7205159017713241371,960553,h265_hvc1,14
7205159017713241371,783155,h265_hvc1,28
7205159017713241371,782878,h264,24
7323870819363392776,2081960,h264,20
7323870819363392776,2033894,h265_hvc1,2
7323870819363392776,1280588,h265_hvc1,14
7323870819363392776,1057020,h265_hvc1,28
7422468727565733138,1191097,h264,20
7422468727565733138,818582,h265_hvc1,2
7422468727565733138,470097,h265_hvc1,14
7422468727565733138,373240,h265_hvc1,28
7163847147887054106,1163150,h264,20
7163847147887054106,712623,h264,24
7163847147887054106,533782,h265_hvc1,28
7427478610681924872,1207398,h264,20
7427478610681924872,775958,h265_hvc1,14
7427478610681924872,630728,h265_hvc1,28
7434131097954405639,1518354,h264,20
7434131097954405639,1310547,h265_hvc1,2
7434131097954405639,710583,h265_hvc1,14
7434131097954405639,589676,h265_hvc1,28
7245653605917691142,612042,h264,20
7245653605917691142,348733,h264,24
7245653605917691142,317344,h265_hvc1,14
7245653605917691142,236926,h265_hvc1,28
7362091984347057424,1531087,h264,20
7362091984347057424,610366,h265_hvc1,14
7362091984347057424,521990,h265_hvc1,28
7069013242508512538,859000,h264,20
7069013242508512538,663878,h265_hvc1,14
7069013242508512538,579150,h265_hvc1,28
7069013242508512538,505180,h264,24
7157513046343044379,989729,h264,20
7157513046343044379,676278,h264,24
7157513046343044379,490890,h265_hvc1,28
7337616145324723457,1030178,h264,24
7337616145324723457,761782,h264,25
7337616145324723457,632016,h265_hvc1,28
7422320899979742485,1892008,h264,20
7422320899979742485,1217176,h265_hvc1,14
7422320899979742485,811029,h265_hvc1,28
7177320883294326042,969111,h264,20
7177320883294326042,689169,h265_hvc1,2
7177320883294326042,593535,h264,24
7177320883294326042,505823,h265_hvc1,14
7177320883294326042,429870,h265_hvc1,28
7049196177656450306,3939190,h264,20
7049196177656450306,2460734,h265_hvc1,14
7049196177656450306,2157762,h264,24
7049196177656450306,1845360,h265_hvc1,28
7192416904399703302,2366859,h264,20
7192416904399703302,995421,h265_hvc1,28
7248632306590666010,2061344,h264,20
7248632306590666010,1190442,h264,24
7248632306590666010,970485,h265_hvc1,28
7285003771896270081,1444902,h264,20
7285003771896270081,1278970,h265_hvc1,2
7285003771896270081,765740,h265_hvc1,14
7285003771896270081,662211,h265_hvc1,28
7189267451903888666,2880856,h265_hvc1,2
7189267451903888666,2398876,h264,20
7189267451903888666,1721848,h265_hvc1,14
7189267451903888666,1478628,h264,24
7189267451903888666,1431313,h265_hvc1,28
7280173533265726722,2059171,h264,20
7280173533265726722,1134474,h265_hvc1,14
7280173533265726722,911237,h265_hvc1,28
7251869457981639941,3475667,h264,20
7081116728490544410,1256910,h264,20
7081116728490544410,999562,h265_hvc1,14
7081116728490544410,748554,h265_hvc1,28
7081116728490544410,712520,h264,24
7352388873839840528,3330131,h264,20
7352388873839840528,2699020,h265_hvc1,2
7352388873839840528,1406608,h265_hvc1,28
7352388873839840528,1401592,h265_hvc1,14
7292306965622033671,1871332,h264,20
7292306965622033671,954490,h265_hvc1,14
7292306965622033671,803112,h265_hvc1,28
7093781354923494683,680462,h264,20
7093781354923494683,444905,h265_hvc1,14
7093781354923494683,444214,h264,24
7093781354923494683,393853,h265_hvc1,28
7371694105795087624,1120682,h264,20
7371694105795087624,585392,h265_hvc1,14
7371694105795087624,495002,h265_hvc1,28
7430344766606347541,453123,h264,20
7430344766606347541,442026,h265_hvc1,2
7430344766606347541,257383,h265_hvc1,14
7430344766606347541,236624,h265_hvc1,28
7458528173765037330,796310,h264,20
7458528173765037330,648364,h265_hvc1,2
7458528173765037330,373295,h265_hvc1,14
7458528173765037330,328697,h265_hvc1,28
7352941837797051664,1606050,h265_hvc1,2
7352941837797051664,1168858,h264,20
7352941837797051664,741120,h265_hvc1,14
7352941837797051664,608938,h265_hvc1,28
7390353151120952597,1338263,h264,20
7390353151120952597,822937,h265_hvc1,2
7390353151120952597,531697,h265_hvc1,14
7390353151120952597,459118,h265_hvc1,28
7277554909430517000,912356,h264,20
7277554909430517000,647445,h265_hvc1,2
7277554909430517000,434100,h265_hvc1,14
7277554909430517000,378550,h265_hvc1,28
7449335519495884040,905914,h264,20
7449335519495884040,784140,h265_hvc1,2
7449335519495884040,440857,h265_hvc1,14
7449335519495884040,375916,h265_hvc1,28
7247767285635583237,1823173,h265_hvc1,2
7247767285635583237,1623363,h264,20
7247767285635583237,916238,h265_hvc1,14
7247767285635583237,835363,h264,24
7247767285635583237,708971,h265_hvc1,28
7457748274213096711,1168617,h264,20
7457748274213096711,808091,h265_hvc1,2
7457748274213096711,544274,h265_hvc1,14
7457748274213096711,491278,h265_hvc1,28
7402615832859118855,950465,h264,20
7402615832859118855,641588,h265_hvc1,2
7402615832859118855,375948,h265_hvc1,14
7402615832859118855,336610,h265_hvc1,28
7221376263703825691,1422921,h264,20
7221376263703825691,1311392,h265_hvc1,2
7221376263703825691,809930,h264,24
7221376263703825691,758350,h265_hvc1,14
7221376263703825691,647714,h265_hvc1,28
7246383860592692485,1702664,h264,20
7246383860592692485,1403220,h265_hvc1,2
7246383860592692485,948997,h264,24
7246383860592692485,646470,h265_hvc1,14
7246383860592692485,546451,h265_hvc1,28
7206890900914507034,1476666,h264,20
7206890900914507034,752177,h265_hvc1,14
7206890900914507034,628813,h265_hvc1,28
7350612399872904466,1436401,h264,20
7350612399872904466,1307865,h265_hvc1,2
7350612399872904466,786129,h265_hvc1,14
7350612399872904466,664937,h265_hvc1,28
7270370568031980806,910621,h265_hvc1,2
7270370568031980806,907958,h264,20
7270370568031980806,636185,h265_hvc1,14
7270370568031980806,545483,h265_hvc1,28
7270370568031980806,534405,h264,24
7367009980924316945,1659174,h265_hvc1,2
7367009980924316945,1343104,h264,20
7367009980924316945,846808,h265_hvc1,14
7367009980924316945,661593,h265_hvc1,28
7401866644772883720,1369660,h264,20
7401866644772883720,1284120,h265_hvc1,2
7401866644772883720,705765,h265_hvc1,14
7401866644772883720,574087,h265_hvc1,28
7463731084107271445,1169017,h264,20
7463731084107271445,483747,h265_hvc1,28
7297565615055719687,1313583,h264,20
7297565615055719687,1244641,h265_hvc1,2
7297565615055719687,785577,h265_hvc1,14
7297565615055719687,676591,h265_hvc1,28
7421556011774774546,786735,h264,20
7421556011774774546,745011,h265_hvc1,2
7421556011774774546,421555,h265_hvc1,14
7421556011774774546,365156,h265_hvc1,28
7363160448604196114,865891,h264,20
7363160448604196114,658677,h265_hvc1,2
7363160448604196114,449286,h265_hvc1,14
7363160448604196114,388360,h265_hvc1,28
7453788760761830664,1292927,h264,20
7453788760761830664,1055028,h265_hvc1,2
7453788760761830664,635863,h265_hvc1,14
7453788760761830664,508393,h265_hvc1,28
7272348352904269058,1608857,h264,20
7272348352904269058,1297480,h265_hvc1,2
7272348352904269058,910976,h264,24
7272348352904269058,768875,h265_hvc1,14
7272348352904269058,662002,h265_hvc1,28
7397038388710362386,1443276,h264,20
7397038388710362386,843672,h265_hvc1,2
7397038388710362386,507033,h265_hvc1,14
7397038388710362386,421079,h265_hvc1,28
7449962990759087378,1372090,h265_hvc1,2
7449962990759087378,1083795,h264,20
7449962990759087378,779812,h265_hvc1,14
7449962990759087378,627731,h265_hvc1,28
7429330783883496711,1318045,h264,20
7429330783883496711,949927,h265_hvc1,2
7429330783883496711,606803,h265_hvc1,14
7429330783883496711,512633,h265_hvc1,28
7430404931921759506,1444969,h264,20
7430404931921759506,1102701,h265_hvc1,2
7430404931921759506,515380,h265_hvc1,14
7430404931921759506,447507,h265_hvc1,28
7319832792211148034,415584,h264,20
7319832792211148034,234960,h265_hvc1,14
7319832792211148034,202607,h265_hvc1,28
7383880045061819655,1763246,h264,20
7383880045061819655,1479859,h265_hvc1,2
7383880045061819655,741395,h265_hvc1,14
7383880045061819655,618345,h265_hvc1,28
7346963785791409415,1276837,h264,20
7346963785791409415,1257456,h265_hvc1,2
7346963785791409415,655483,h265_hvc1,14
7346963785791409415,591831,h265_hvc1,28
7423605764297723144,900952,h264,20
7423605764297723144,491131,h265_hvc1,2
7423605764297723144,310998,h265_hvc1,14
7423605764297723144,270681,h265_hvc1,28
7400752315025657096,1468704,h264,20
7400752315025657096,1137019,h265_hvc1,2
7400752315025657096,655986,h265_hvc1,14
7400752315025657096,530077,h265_hvc1,28
7459015143448513800,951011,h264,20
7459015143448513800,729855,h265_hvc1,2
7459015143448513800,397298,h265_hvc1,14
7459015143448513800,319423,h265_hvc1,28
6980618677993426202,740073,h264,20
6980618677993426202,557046,h265_hvc1,14
6980618677993426202,473844,h265_hvc1,28
6980618677993426202,407679,h264,24
7297238836386548993,794466,h264,20
7297238836386548993,648845,h265_hvc1,14
7297238836386548993,541732,h265_hvc1,28
7306113296543894792,1844616,h265_hvc1,2
7306113296543894792,1637487,h264,20
7306113296543894792,903951,h265_hvc1,14
7306113296543894792,762245,h265_hvc1,28
7378121043652644114,2197982,h264,20
7378121043652644114,1285862,h265_hvc1,2
7378121043652644114,798424,h265_hvc1,14
7378121043652644114,747221,h265_hvc1,28
7330316544947358977,1108523,h264,20
7330316544947358977,905310,h265_hvc1,2
7330316544947358977,613066,h265_hvc1,14
7330316544947358977,561326,h265_hvc1,28
7362511528521714945,1312064,h264,20
7362511528521714945,1304293,h265_hvc1,2
7362511528521714945,778825,h265_hvc1,14
7362511528521714945,677537,h265_hvc1,28
7312665574092442898,1002733,h264,20
7312665574092442898,959794,h265_hvc1,2
7312665574092442898,533715,h265_hvc1,14
7312665574092442898,436462,h265_hvc1,28
7376298693118446866,801936,h264,20
7376298693118446866,659003,h265_hvc1,2
7376298693118446866,400264,h265_hvc1,14
7376298693118446866,328332,h265_hvc1,28
7339456655077149970,1030930,h264,20
7339456655077149970,878266,h265_hvc1,2
7339456655077149970,536934,h265_hvc1,14
7339456655077149970,451732,h265_hvc1,28
7328343019898391815,1026312,h264,20
7328343019898391815,913598,h265_hvc1,2
7328343019898391815,591562,h265_hvc1,14
7328343019898391815,513840,h265_hvc1,28
7274583145242955009,2415036,h264,20
7274583145242955009,2041961,h265_hvc1,2
7274583145242955009,1352420,h265_hvc1,14
7274583145242955009,1235124,h264,24
7274583145242955009,985416,h265_hvc1,28
7426593326461111570,1679645,h264,10
7426593326461111570,1106442,h264,20
7426593326461111570,738529,h265_hvc1,2
7426593326461111570,436200,h265_hvc1,14
7426593326461111570,371164,h265_hvc1,28
7414113460168035602,2038347,h264,20
7414113460168035602,1579288,h265_hvc1,2
7414113460168035602,669577,h265_hvc1,14
7414113460168035602,577485,h265_hvc1,28
7309050777245322514,1146922,h264,20
7309050777245322514,1092227,h265_hvc1,2
7309050777245322514,555318,h265_hvc1,14
7309050777245322514,508116,h265_hvc1,28
7022213957213539610,860067,h265_hvc1,14
7022213957213539610,851920,h264,20
7022213957213539610,578319,h265_hvc1,28
7022213957213539610,453198,h264,24
